_id,Code,Désignation,Pays,Cours précédent,Cours jour,Volume échangé,Nombre transactions,Valeur échangée,Date
65b23d2de7e92665a0a6959b,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,26/12/2022
65b23d2de7e92665a0a6959c,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,26/12/2022
65b23d2de7e92665a0a6959d,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,26/12/2022
65b23d2de7e92665a0a6959e,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,26/12/2022
65b23d2de7e92665a0a6959f,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,26/12/2022
65b23d2de7e92665a0a695a0,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,26/12/2022
65b23d2de7e92665a0a695a1,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,26/12/2022
65b23d2de7e92665a0a695a2,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,26/12/2022
65b23d2de7e92665a0a695a3,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,26/12/2022
65b23d2de7e92665a0a695a4,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,26/12/2022
65b23d2de7e92665a0a695a5,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,26/12/2022
65b23d2de7e92665a0a695a6,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,26/12/2022
65b23d2de7e92665a0a695a7,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,26/12/2022
65b23d47e7e92665a0a695a8,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,23/12/2022
65b23d47e7e92665a0a695a9,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,23/12/2022
65b23d47e7e92665a0a695aa,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,23/12/2022
65b23d47e7e92665a0a695ab,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,23/12/2022
65b23d47e7e92665a0a695ac,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,23/12/2022
65b23d47e7e92665a0a695ad,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,23/12/2022
65b23d47e7e92665a0a695ae,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,23/12/2022
65b23d47e7e92665a0a695af,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,23/12/2022
65b23d47e7e92665a0a695b0,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,23/12/2022
65b23d47e7e92665a0a695b1,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,23/12/2022
65b23d47e7e92665a0a695b2,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,23/12/2022
65b23d47e7e92665a0a695b3,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,23/12/2022
65b23d47e7e92665a0a695b4,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,23/12/2022
65b23d47e7e92665a0a695b5,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,23/12/2022
65b23d47e7e92665a0a695b6,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,23/12/2022
65b23d47e7e92665a0a695b7,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,23/12/2022
65b23d47e7e92665a0a695b8,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,23/12/2022
65b23d47e7e92665a0a695b9,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,23/12/2022
65b23d47e7e92665a0a695ba,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,23/12/2022
65b23d47e7e92665a0a695bb,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,23/12/2022
65b23d47e7e92665a0a695bc,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,23/12/2022
65b23d47e7e92665a0a695bd,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,23/12/2022
65b23d47e7e92665a0a695be,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,23/12/2022
65b23d47e7e92665a0a695bf,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,23/12/2022
65b23d47e7e92665a0a695c0,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,23/12/2022
65b23d47e7e92665a0a695c1,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,23/12/2022
65b23d47e7e92665a0a695c2,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,23/12/2022
65b23d47e7e92665a0a695c3,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,23/12/2022
65b23d47e7e92665a0a695c4,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,23/12/2022
65b23d47e7e92665a0a695c5,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,23/12/2022
65b23d47e7e92665a0a695c6,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,23/12/2022
65b23d47e7e92665a0a695c7,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,23/12/2022
65b23d47e7e92665a0a695c8,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,23/12/2022
65b23d47e7e92665a0a695c9,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,23/12/2022
65b23d47e7e92665a0a695ca,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,23/12/2022
65b23d47e7e92665a0a695cb,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,23/12/2022
65b23d47e7e92665a0a695cc,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,23/12/2022
65b23d47e7e92665a0a695cd,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,23/12/2022
65b23d47e7e92665a0a695ce,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,23/12/2022
65b23d47e7e92665a0a695cf,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,23/12/2022
65b23d47e7e92665a0a695d0,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,23/12/2022
65b23d47e7e92665a0a695d1,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,23/12/2022
65b23d5be7e92665a0a695d2,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,22/12/2022
65b23d5be7e92665a0a695d3,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,22/12/2022
65b23d5be7e92665a0a695d4,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,22/12/2022
65b23d5be7e92665a0a695d5,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,22/12/2022
65b23d5be7e92665a0a695d6,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,22/12/2022
65b23d5be7e92665a0a695d7,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,22/12/2022
65b23d5be7e92665a0a695d8,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,22/12/2022
65b23d5be7e92665a0a695d9,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,22/12/2022
65b23d5be7e92665a0a695da,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,22/12/2022
65b23d5be7e92665a0a695db,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,22/12/2022
65b23d5be7e92665a0a695dc,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,22/12/2022
65b23d5be7e92665a0a695dd,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,22/12/2022
65b23d5be7e92665a0a695de,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,22/12/2022
65b23d5be7e92665a0a695df,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,22/12/2022
65b23d5be7e92665a0a695e0,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,22/12/2022
65b23d5be7e92665a0a695e1,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,22/12/2022
65b23d5be7e92665a0a695e2,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,22/12/2022
65b23d5be7e92665a0a695e3,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,22/12/2022
65b23d5be7e92665a0a695e4,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,22/12/2022
65b23d5be7e92665a0a695e5,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,22/12/2022
65b23d5be7e92665a0a695e6,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,22/12/2022
65b23d5be7e92665a0a695e7,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,22/12/2022
65b23d5be7e92665a0a695e8,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,22/12/2022
65b23d5be7e92665a0a695e9,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,22/12/2022
65b23d5be7e92665a0a695ea,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,22/12/2022
65b23d5be7e92665a0a695eb,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,22/12/2022
65b23d5be7e92665a0a695ec,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,22/12/2022
65b23d5be7e92665a0a695ed,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,22/12/2022
65b23d5be7e92665a0a695ee,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,22/12/2022
65b23d5be7e92665a0a695ef,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,22/12/2022
65b23d5be7e92665a0a695f0,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,22/12/2022
65b23d5be7e92665a0a695f1,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,22/12/2022
65b23d5be7e92665a0a695f2,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,22/12/2022
65b23d5be7e92665a0a695f3,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,22/12/2022
65b23d5be7e92665a0a695f4,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,22/12/2022
65b23d5be7e92665a0a695f5,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,22/12/2022
65b23d5be7e92665a0a695f6,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,22/12/2022
65b23d5be7e92665a0a695f7,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,22/12/2022
65b23d5be7e92665a0a695f8,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,22/12/2022
65b23d5be7e92665a0a695f9,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,22/12/2022
65b23d5be7e92665a0a695fa,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,22/12/2022
65b23d5be7e92665a0a695fb,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,22/12/2022
65b23d70e7e92665a0a695fc,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,21/12/2022
65b23d70e7e92665a0a695fd,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,21/12/2022
65b23d70e7e92665a0a695fe,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,21/12/2022
65b23d70e7e92665a0a695ff,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,21/12/2022
65b23d70e7e92665a0a69600,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,21/12/2022
65b23d70e7e92665a0a69601,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,21/12/2022
65b23d70e7e92665a0a69602,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,21/12/2022
65b23d70e7e92665a0a69603,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,21/12/2022
65b23d70e7e92665a0a69604,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,21/12/2022
65b23d70e7e92665a0a69605,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,21/12/2022
65b23d70e7e92665a0a69606,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,21/12/2022
65b23d70e7e92665a0a69607,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,21/12/2022
65b23d70e7e92665a0a69608,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,21/12/2022
65b23d70e7e92665a0a69609,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,21/12/2022
65b23d70e7e92665a0a6960a,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,21/12/2022
65b23d70e7e92665a0a6960b,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,21/12/2022
65b23d70e7e92665a0a6960c,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,21/12/2022
65b23d70e7e92665a0a6960d,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,21/12/2022
65b23d70e7e92665a0a6960e,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,21/12/2022
65b23d70e7e92665a0a6960f,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,21/12/2022
65b23d70e7e92665a0a69610,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,21/12/2022
65b23d70e7e92665a0a69611,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,21/12/2022
65b23d70e7e92665a0a69612,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,21/12/2022
65b23d70e7e92665a0a69613,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,21/12/2022
65b23d70e7e92665a0a69614,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,21/12/2022
65b23d70e7e92665a0a69615,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,21/12/2022
65b23d70e7e92665a0a69616,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,21/12/2022
65b23d70e7e92665a0a69617,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,21/12/2022
65b23d70e7e92665a0a69618,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,21/12/2022
65b23d70e7e92665a0a69619,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,21/12/2022
65b23d70e7e92665a0a6961a,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,21/12/2022
65b23d70e7e92665a0a6961b,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,21/12/2022
65b23d70e7e92665a0a6961c,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,21/12/2022
65b23d70e7e92665a0a6961d,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,21/12/2022
65b23d70e7e92665a0a6961e,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,21/12/2022
65b23d70e7e92665a0a6961f,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,21/12/2022
65b23d70e7e92665a0a69620,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,21/12/2022
65b23d70e7e92665a0a69621,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,21/12/2022
65b23d70e7e92665a0a69622,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,21/12/2022
65b23d70e7e92665a0a69623,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,21/12/2022
65b23d70e7e92665a0a69624,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,21/12/2022
65b23d70e7e92665a0a69625,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,21/12/2022
65b23d85e7e92665a0a69626,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,20/12/2022
65b23d85e7e92665a0a69627,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,20/12/2022
65b23d85e7e92665a0a69628,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,20/12/2022
65b23d85e7e92665a0a69629,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,20/12/2022
65b23d85e7e92665a0a6962a,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,20/12/2022
65b23d85e7e92665a0a6962b,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,20/12/2022
65b23d85e7e92665a0a6962c,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,20/12/2022
65b23d85e7e92665a0a6962d,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,20/12/2022
65b23d85e7e92665a0a6962e,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,20/12/2022
65b23d85e7e92665a0a6962f,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,20/12/2022
65b23d85e7e92665a0a69630,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,20/12/2022
65b23d85e7e92665a0a69631,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,20/12/2022
65b23d85e7e92665a0a69632,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,20/12/2022
65b23d85e7e92665a0a69633,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,20/12/2022
65b23d85e7e92665a0a69634,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,20/12/2022
65b23d85e7e92665a0a69635,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,20/12/2022
65b23d85e7e92665a0a69636,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,20/12/2022
65b23d85e7e92665a0a69637,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,20/12/2022
65b23d85e7e92665a0a69638,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,20/12/2022
65b23d85e7e92665a0a69639,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,20/12/2022
65b23d85e7e92665a0a6963a,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,20/12/2022
65b23d85e7e92665a0a6963b,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,20/12/2022
65b23d85e7e92665a0a6963c,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,20/12/2022
65b23d85e7e92665a0a6963d,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,20/12/2022
65b23d85e7e92665a0a6963e,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,20/12/2022
65b23d85e7e92665a0a6963f,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,20/12/2022
65b23d85e7e92665a0a69640,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,20/12/2022
65b23d85e7e92665a0a69641,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,20/12/2022
65b23d85e7e92665a0a69642,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,20/12/2022
65b23d85e7e92665a0a69643,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,20/12/2022
65b23d85e7e92665a0a69644,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,20/12/2022
65b23d85e7e92665a0a69645,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,20/12/2022
65b23d85e7e92665a0a69646,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,20/12/2022
65b23d85e7e92665a0a69647,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,20/12/2022
65b23d85e7e92665a0a69648,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,20/12/2022
65b23d85e7e92665a0a69649,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,20/12/2022
65b23d85e7e92665a0a6964a,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,20/12/2022
65b23d85e7e92665a0a6964b,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,20/12/2022
65b23d85e7e92665a0a6964c,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,20/12/2022
65b23d85e7e92665a0a6964d,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,20/12/2022
65b23d85e7e92665a0a6964e,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,20/12/2022
65b23d85e7e92665a0a6964f,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,20/12/2022
65b23d9be7e92665a0a69650,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,19/12/2022
65b23d9be7e92665a0a69651,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,19/12/2022
65b23d9be7e92665a0a69652,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,19/12/2022
65b23d9be7e92665a0a69653,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,19/12/2022
65b23d9be7e92665a0a69654,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,19/12/2022
65b23d9be7e92665a0a69655,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,19/12/2022
65b23d9be7e92665a0a69656,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,19/12/2022
65b23d9be7e92665a0a69657,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,19/12/2022
65b23d9be7e92665a0a69658,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,19/12/2022
65b23d9be7e92665a0a69659,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,19/12/2022
65b23d9be7e92665a0a6965a,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,19/12/2022
65b23d9be7e92665a0a6965b,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,19/12/2022
65b23d9be7e92665a0a6965c,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,19/12/2022
65b23d9be7e92665a0a6965d,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,19/12/2022
65b23d9be7e92665a0a6965e,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,19/12/2022
65b23d9be7e92665a0a6965f,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,19/12/2022
65b23d9be7e92665a0a69660,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,19/12/2022
65b23d9be7e92665a0a69661,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,19/12/2022
65b23d9be7e92665a0a69662,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,19/12/2022
65b23d9be7e92665a0a69663,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,19/12/2022
65b23d9be7e92665a0a69664,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,19/12/2022
65b23d9be7e92665a0a69665,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,19/12/2022
65b23d9be7e92665a0a69666,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,19/12/2022
65b23d9be7e92665a0a69667,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,19/12/2022
65b23d9be7e92665a0a69668,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,19/12/2022
65b23d9be7e92665a0a69669,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,19/12/2022
65b23d9be7e92665a0a6966a,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,19/12/2022
65b23d9be7e92665a0a6966b,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,19/12/2022
65b23d9be7e92665a0a6966c,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,19/12/2022
65b23d9be7e92665a0a6966d,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,19/12/2022
65b23d9be7e92665a0a6966e,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,19/12/2022
